,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
1,2020-01-21,16,0,0,0,13000,3.6,-2.2,10.7,0.0,4.4,50.0,38.8,6,0
2,2020-01-22,16,0,0,0,13000,5.4,3.1,6.7,0.0,4.3,50.0,82.5,6,0
3,2020-01-23,16,0,0,0,13000,7.5,5.3,12.3,0.0,4.6,20.0,85.1,6,0
4,2020-01-24,16,0,0,0,13000,7.1,2.5,12.7,0.0,3.4,50.0,57.8,6,0
5,2020-01-25,16,0,0,0,13000,7.4,4.1,10.9,0.0,1.4,250.0,71.5,6,0
6,2020-01-26,16,0,0,0,13000,8.2,3.8,11.7,0.0,4.4,50.0,68.1,6,0
7,2020-01-27,16,0,0,0,13000,6.0,4.1,8.9,0.0,5.1,50.0,94.5,6,0
8,2020-01-28,16,0,0,0,13000,7.3,3.7,13.0,0.0,2.8,230.0,81.9,6,0
9,2020-01-29,16,0,0,0,13000,6.6,5.4,8.8,0.0,2.5,230.0,84.9,6,0
10,2020-01-30,16,0,0,0,13000,5.9,3.7,10.1,0.0,3.3,270.0,73.1,6,0
11,2020-01-31,16,0,0,0,13000,4.3,1.6,8.5,0.0,3.2,20.0,68.5,6,0
12,2020-02-01,16,0,0,0,13000,3.9,-1.0,9.0,0.0,2.1,320.0,74.3,6,0
13,2020-02-02,16,0,0,0,13000,4.0,0.6,9.3,0.0,2.7,250.0,66.1,6,0
14,2020-02-03,16,0,0,0,13000,2.0,-1.3,6.6,0.0,3.6,50.0,65.8,6,0
15,2020-02-04,16,1,0,0,13000,2.1,-3.2,8.2,0.0,3.5,50.0,49.4,6,1
16,2020-02-05,16,0,0,0,13000,-1.7,-5.6,2.0,0.0,5.1,20.0,44.5,6,0
17,2020-02-06,16,0,0,0,13000,-2.2,-7.0,3.2,0.0,3.8,50.0,32.6,6,0
18,2020-02-07,16,0,0,0,13000,1.1,-3.8,5.6,0.0,3.1,20.0,43.1,6,0
19,2020-02-08,16,0,0,0,13000,3.0,0.3,6.7,0.0,4.0,20.0,52.4,6,0
20,2020-02-09,16,0,0,0,13000,2.5,-1.0,7.8,0.0,3.5,50.0,53.0,6,0
21,2020-02-10,16,0,0,0,13000,5.6,-0.2,13.2,0.0,2.2,20.0,56.8,6,0
22,2020-02-11,16,0,0,0,13000,7.8,-0.3,14.2,0.0,4.2,160.0,53.9,6,0
23,2020-02-12,16,0,0,0,13000,9.9,8.1,12.0,0.0,5.5,200.0,96.5,6,0
24,2020-02-13,16,0,0,0,13000,8.4,6.0,11.5,0.0,2.8,250.0,91.5,6,0
25,2020-02-14,16,0,0,0,13000,11.3,4.6,19.8,0.0,2.4,20.0,60.6,6,0
26,2020-02-15,16,0,0,0,13000,10.8,6.9,18.5,0.0,4.5,50.0,74.9,6,0
27,2020-02-16,16,0,0,0,13000,1.3,-1.2,7.7,0.0,4.8,270.0,88.8,6,0
28,2020-02-17,16,0,0,0,13000,-2.0,-3.7,0.3,0.0,3.9,290.0,85.5,6,0
29,2020-02-18,16,0,0,0,13000,0.5,-3.2,4.7,0.0,3.1,20.0,60.4,6,0
30,2020-02-19,16,0,0,0,13000,3.7,-2.9,11.0,0.0,2.3,50.0,66.9,6,0
31,2020-02-20,16,0,2,0,13000,7.6,1.2,14.3,0.0,3.2,20.0,62.6,6,0
32,2020-02-21,16,2,0,0,13000,9.3,1.8,17.0,0.0,5.2,180.0,69.8,6,1
33,2020-02-22,16,3,0,0,13000,7.2,3.3,11.4,0.0,4.4,290.0,62.4,6,1
34,2020-02-23,16,2,0,0,13000,5.0,0.6,11.2,0.0,3.0,250.0,52.5,6,1
35,2020-02-24,16,1,0,0,13000,8.3,0.1,16.3,0.0,3.6,250.0,65.8,6,1
36,2020-02-25,16,0,0,0,13000,12.4,9.7,14.6,0.0,3.9,230.0,97.0,6,0
37,2020-02-26,16,0,0,0,13000,8.8,3.7,14.9,0.0,3.4,290.0,83.4,6,0
38,2020-02-27,16,0,0,0,13000,7.2,1.4,13.9,0.0,2.9,250.0,67.9,6,0
39,2020-02-28,16,0,0,0,13000,6.9,5.1,8.6,0.0,2.8,50.0,80.6,6,0
40,2020-02-29,16,0,0,0,13000,9.3,5.3,15.2,0.0,3.6,50.0,74.9,6,0
41,2020-03-01,16,0,0,0,13000,6.9,3.8,12.6,0.0,2.8,290.0,82.5,6,0
42,2020-03-02,0,0,0,0,13000,6.0,3.0,10.2,0.0,3.6,20.0,52.4,6,0
43,2020-03-03,0,2,0,0,13000,7.8,1.9,14.7,0.0,5.3,50.0,65.3,6,1
44,2020-03-04,0,2,0,0,13000,4.9,0.2,9.0,0.0,4.3,360.0,57.6,6,1
45,2020-03-05,0,0,1,0,13000,3.7,0.0,9.5,0.0,3.8,20.0,46.8,6,0
46,2020-03-06,0,0,0,0,13000,5.7,-2.2,14.4,0.0,2.8,250.0,43.1,6,0
47,2020-03-07,0,0,0,0,13000,5.7,3.4,7.5,0.0,3.2,20.0,87.4,6,0
48,2020-03-08,0,0,0,0,13000,9.6,3.1,18.0,0.0,3.1,250.0,73.0,6,0
49,2020-03-09,0,2,0,0,13000,9.4,5.1,13.9,0.0,5.0,20.0,84.3,6,1
50,2020-03-10,0,0,0,0,13000,6.7,4.2,9.8,0.0,4.0,360.0,86.3,6,0
51,2020-03-11,0,0,0,0,13000,5.6,2.7,9.7,0.0,5.6,20.0,43.6,6,0
52,2020-03-12,0,0,1,0,13000,7.5,-0.6,17.0,0.0,5.7,200.0,46.9,6,0
53,2020-03-13,0,0,0,0,13000,8.0,3.9,14.4,0.0,3.9,20.0,45.0,6,0
54,2020-03-14,0,0,0,0,13000,5.9,0.3,10.9,0.0,4.8,20.0,43.3,6,0
55,2020-03-15,0,1,0,0,13000,7.0,2.6,13.0,0.0,7.2,250.0,50.5,6,1
56,2020-03-16,0,0,0,0,13000,5.4,0.2,12.5,0.0,4.5,20.0,43.6,6,0
57,2020-03-17,0,0,2,0,13000,9.2,1.6,18.1,0.0,7.9,250.0,63.4,6,0
58,2020-03-18,0,1,0,0,13000,12.5,6.0,20.6,0.0,4.9,230.0,53.3,6,1
59,2020-03-19,0,0,1,0,13000,10.3,6.6,14.3,0.0,6.6,320.0,54.3,6,0
60,2020-03-20,0,1,3,0,13000,10.6,5.4,16.9,0.0,5.5,230.0,32.6,6,1
61,2020-03-21,0,0,0,0,13000,14.2,6.4,23.3,0.0,6.2,200.0,57.5,6,0
62,2020-03-22,0,1,0,0,13000,14.6,8.9,21.9,0.0,5.0,20.0,48.4,6,1
63,2020-03-23,0,0,0,0,13000,10.8,5.5,18.6,0.0,3.5,270.0,46.0,6,0
64,2020-03-24,0,0,1,0,13000,11.4,4.7,20.0,0.0,3.2,250.0,55.9,6,0
65,2020-03-25,0,0,0,0,13000,14.2,6.2,21.6,0.0,4.4,200.0,46.9,6,0
66,2020-03-26,0,0,0,0,13000,13.7,10.6,16.8,0.0,2.9,50.0,94.5,6,0
67,2020-03-27,0,1,0,0,13000,10.5,5.1,15.4,0.0,4.1,250.0,84.4,6,1
68,2020-03-28,0,0,0,0,13000,7.3,4.8,10.9,0.0,4.8,50.0,42.8,6,0
69,2020-03-29,0,0,0,0,13000,9.0,2.1,16.9,0.0,4.0,50.0,52.8,6,0
70,2020-03-30,0,0,2,0,13000,11.9,8.0,18.8,0.0,3.5,50.0,56.5,6,0
71,2020-03-31,0,0,1,0,13000,12.8,5.8,21.0,0.0,3.0,250.0,53.9,6,0
72,2020-04-01,0,4,0,0,13000,10.7,6.6,17.7,0.0,4.3,200.0,50.1,6,1
73,2020-04-02,0,1,0,0,13000,10.6,4.8,18.5,0.0,3.9,50.0,42.5,6,1
74,2020-04-03,0,1,1,0,13000,10.9,3.9,18.4,0.0,3.2,20.0,35.9,6,1
75,2020-04-04,0,0,0,0,13000,8.9,4.4,17.3,0.0,4.1,250.0,45.6,6,0
76,2020-04-05,0,1,0,0,13000,7.8,2.9,14.8,0.0,3.5,20.0,37.1,6,1
77,2020-04-06,0,0,0,0,13000,9.6,1.6,17.9,0.0,3.3,290.0,41.0,6,0
78,2020-04-07,0,0,0,0,13000,12.1,6.0,20.0,0.0,4.7,250.0,50.5,6,0
79,2020-04-08,0,0,0,0,13000,11.1,7.1,16.7,0.0,3.9,20.0,32.8,6,0
80,2020-04-09,0,0,0,0,13000,9.8,4.6,16.1,0.0,3.4,20.0,39.1,6,0
81,2020-04-10,0,0,0,0,13000,10.7,7.0,16.6,0.0,4.4,200.0,48.6,6,0
82,2020-04-11,0,0,2,0,13000,7.8,5.8,10.8,0.0,3.1,20.0,79.9,6,0
83,2020-04-12,0,0,2,0,13000,8.6,4.7,15.6,0.0,5.5,50.0,77.9,6,0
84,2020-04-13,0,0,0,0,13000,9.5,5.2,14.8,0.0,4.1,20.0,56.9,6,0
85,2020-04-14,0,0,2,0,13000,12.5,4.4,21.4,0.0,3.3,250.0,41.9,6,0
86,2020-04-15,0,1,0,0,13000,12.9,6.3,21.0,0.0,5.6,250.0,39.5,6,1
87,2020-04-16,0,0,1,0,13000,14.6,6.4,23.0,0.0,5.7,180.0,49.4,6,0
88,2020-04-17,0,2,0,0,13000,13.4,9.9,17.7,0.0,5.0,250.0,85.6,6,1
89,2020-04-18,0,0,0,0,13000,13.0,9.6,18.2,0.0,2.8,270.0,73.8,6,0
90,2020-04-19,0,0,0,0,13000,11.5,9.9,14.7,0.0,4.7,50.0,89.6,6,0
91,2020-04-20,0,0,0,0,13000,11.6,8.4,17.9,0.0,6.1,250.0,78.5,6,0
92,2020-04-21,0,0,0,0,13000,10.0,6.6,14.4,0.0,5.4,340.0,47.3,6,0
93,2020-04-22,0,0,0,0,13000,8.8,5.8,13.0,0.0,5.5,270.0,39.6,6,0
94,2020-04-23,0,0,2,0,13000,9.5,5.1,14.4,0.0,4.5,250.0,46.9,6,0
95,2020-04-24,0,0,0,0,13000,11.2,4.8,17.1,0.0,6.9,250.0,40.9,6,0
96,2020-04-25,0,0,1,0,13000,14.2,6.7,22.6,0.0,9.1,250.0,56.0,6,0
97,2020-04-26,0,0,0,0,13000,13.0,7.1,19.5,0.0,4.2,270.0,44.3,6,0
98,2020-04-27,0,0,0,0,13000,12.8,7.1,19.7,0.0,3.5,320.0,39.1,6,0
99,2020-04-28,0,0,0,0,13000,13.4,6.1,20.9,0.0,4.9,250.0,53.6,6,0
100,2020-04-29,0,0,1,0,13000,15.7,8.2,24.1,0.0,4.9,200.0,41.6,6,0
101,2020-04-30,0,0,1,0,13000,18.4,10.0,25.6,0.0,7.0,230.0,60.0,6,0
102,2020-05-01,0,0,0,0,13000,21.6,18.8,26.5,0.0,7.9,230.0,77.6,6,0
103,2020-05-02,0,0,1,0,13000,20.6,18.7,24.2,0.0,5.0,180.0,76.6,6,0
104,2020-05-03,0,0,0,0,13000,19.1,16.5,24.3,0.0,4.9,180.0,91.0,6,0
105,2020-05-04,0,0,0,0,13000,19.5,13.8,26.8,0.0,3.0,250.0,78.1,6,0
106,2020-05-05,0,0,0,0,13000,17.9,12.4,22.8,0.0,4.2,20.0,78.4,6,0
107,2020-05-06,0,0,0,0,13000,21.6,15.3,30.1,0.0,7.1,50.0,62.8,6,0
108,2020-05-07,0,0,0,0,13000,19.9,14.6,26.7,0.0,5.1,50.0,45.3,6,0
109,2020-05-08,0,0,0,0,13000,18.1,11.9,23.3,0.0,6.1,160.0,59.5,6,0
110,2020-05-09,0,0,1,0,13000,17.0,12.9,20.0,0.0,6.4,230.0,96.1,6,0
111,2020-05-10,0,0,1,0,13000,15.0,12.8,19.6,0.0,3.8,250.0,93.0,6,0
112,2020-05-11,0,0,0,0,13000,18.8,13.2,26.5,0.0,3.9,230.0,66.5,6,0
113,2020-05-12,0,0,0,0,13000,16.7,11.9,22.2,0.0,6.4,250.0,64.4,6,0
114,2020-05-13,0,0,0,0,13000,16.9,10.4,23.5,0.0,4.1,230.0,50.4,6,0
115,2020-05-14,0,0,0,0,13000,19.8,12.5,27.1,0.0,4.9,180.0,43.0,6,0
116,2020-05-15,0,0,0,0,13000,18.2,16.1,20.0,0.0,5.3,180.0,94.0,6,0
117,2020-05-16,0,0,0,0,13000,19.1,15.9,22.2,0.0,3.1,230.0,89.5,6,0
118,2020-05-17,0,0,0,0,13000,20.6,15.9,27.9,0.0,4.5,200.0,79.5,6,0
119,2020-05-18,0,0,0,0,13000,18.8,12.9,24.8,0.0,7.2,180.0,84.8,6,0
120,2020-05-19,0,0,0,0,13000,13.5,11.6,15.8,0.0,6.0,250.0,89.1,6,0
121,2020-05-20,0,0,0,0,13000,15.7,10.4,22.6,0.0,2.8,290.0,70.1,6,0
122,2020-05-21,0,0,0,0,13000,18.1,11.6,25.3,0.0,5.0,180.0,71.1,6,0
123,2020-05-22,0,0,0,0,13000,19.6,13.4,25.7,0.0,5.0,180.0,61.0,6,0
124,2020-05-23,0,0,0,0,13000,20.2,13.3,26.2,0.0,3.9,250.0,67.1,6,0
125,2020-05-24,0,0,0,0,13000,18.3,16.1,22.3,0.0,4.4,230.0,92.5,6,0
126,2020-05-25,0,0,0,0,13000,18.5,15.3,23.7,0.0,2.1,20.0,81.6,6,0
127,2020-05-26,0,0,0,0,13000,18.9,15.2,24.9,0.0,3.3,230.0,76.5,6,0
128,2020-05-27,0,0,0,0,13000,19.5,15.5,25.7,0.0,3.6,20.0,62.6,6,0
129,2020-05-28,0,0,0,0,13000,18.6,13.1,25.8,0.0,4.9,250.0,74.4,6,0
130,2020-05-29,0,0,0,0,13000,21.3,13.5,28.8,0.0,5.3,50.0,65.1,6,0
131,2020-05-30,0,2,0,0,13000,22.1,18.1,26.5,0.0,3.7,180.0,52.9,6,1
132,2020-05-31,0,0,0,0,13000,20.1,16.3,23.6,0.0,4.8,200.0,79.4,6,0
133,2020-06-01,0,0,0,0,13000,21.1,17.5,26.1,0.0,3.2,270.0,64.4,6,0
134,2020-06-02,0,0,0,0,13000,21.3,14.2,27.8,0.0,6.0,230.0,61.3,6,0
135,2020-06-03,0,0,0,0,13000,22.7,18.3,28.0,0.0,4.7,230.0,83.4,6,0
136,2020-06-04,0,0,0,0,13000,24.9,20.2,31.4,0.0,4.0,200.0,72.5,6,0
137,2020-06-05,0,0,0,0,13000,25.0,20.2,32.8,0.0,3.6,250.0,78.6,6,0
138,2020-06-06,0,0,0,0,13000,24.0,20.6,30.4,0.2,4.6,230.0,83.9,6,0
139,2020-06-07,0,0,0,0,13000,24.3,19.8,30.9,0.0,3.2,200.0,71.3,6,0
140,2020-06-08,0,0,0,0,13000,26.0,19.5,33.7,0.0,5.1,230.0,58.6,6,0
141,2020-06-09,0,0,0,0,13000,26.7,19.8,33.4,0.0,5.2,180.0,55.6,6,0
142,2020-06-10,0,0,0,0,13000,24.9,21.4,32.1,3.5,5.4,180.0,77.4,6,0
143,2020-06-11,0,0,0,0,13000,25.4,22.2,31.0,0.5,2.6,270.0,90.0,6,0
144,2020-06-12,0,0,0,0,13000,25.4,22.6,31.3,15.9,3.5,230.0,86.6,6,0
145,2020-06-13,0,0,0,0,13000,23.9,21.8,27.7,36.3,4.3,200.0,96.0,6,0
146,2020-06-14,0,0,0,0,13000,23.1,21.4,26.2,50.3,5.7,230.0,92.1,6,0
147,2020-06-15,0,0,0,0,13000,23.5,18.3,29.5,0.0,2.6,250.0,68.5,6,0
148,2020-06-16,0,0,2,0,13000,24.0,18.9,29.9,0.0,2.6,230.0,65.5,6,0
149,2020-06-17,0,0,0,0,13000,22.2,17.5,27.0,2.0,4.0,250.0,78.9,6,0
150,2020-06-18,0,0,0,0,13000,18.3,17.2,19.0,33.8,5.6,50.0,98.6,6,0
151,2020-06-19,0,0,0,0,13000,22.2,17.4,29.0,2.4,2.8,20.0,81.8,6,0
152,2020-06-20,0,0,0,0,13000,22.9,19.6,28.3,0.0,2.3,250.0,82.5,6,0
153,2020-06-21,0,1,0,0,13000,24.2,19.8,30.2,0.0,4.1,230.0,77.3,6,1
154,2020-06-22,0,0,0,0,13000,24.5,19.6,31.1,0.0,4.8,230.0,77.1,6,0
155,2020-06-23,0,0,0,0,13000,25.4,19.2,30.8,0.0,5.1,180.0,65.1,6,0
156,2020-06-24,0,0,0,0,13000,23.1,21.6,25.5,8.6,5.7,180.0,88.9,6,0
157,2020-06-25,0,0,0,0,13000,22.2,20.4,23.8,0.0,4.4,200.0,94.5,6,0
158,2020-06-26,0,0,0,0,13000,23.8,19.9,28.8,0.0,2.9,230.0,80.4,6,0
159,2020-06-27,0,0,0,0,13000,25.1,20.3,30.9,0.0,2.9,50.0,80.3,6,0
160,2020-06-28,0,4,0,0,13000,25.0,20.9,30.2,0.0,3.2,230.0,75.8,6,1
161,2020-06-29,0,4,0,0,13000,21.4,20.0,24.8,41.5,5.3,50.0,96.8,6,1
